Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
ML,2025ohcl,qm,14,r1,2252,1,0,0,0,0,0,0,0,1,"4.5,6.3,8.2,12.2,10.7,17.2,11.7,11.2,21,11.2","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc1,tc3,tc3",6,3,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ar,2025ohcl,qm,15,b2,2399,0,0,0,0,2,0,0,0,1,"11.2,7.9,9,10.6,11,11.7,27.5,17.1,9.6","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ACS,2025ohcl,qm,15,r2,4991,0,0,0,0,2,0,0,0,1,"27.7,27.6,14.4,11.8","tc4,tc4,tc4,tc4",4,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,slow elevator 
JS,2025ohcl,qm,15,r3,7165,0,0,0,0,0,0,0,0,1,"27.2,13.4,18.1,10.1,22.2,17.1,16.4","tc4,tc4,tc1,tc4,tc3,tc4,tc4",5,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
RH,2025ohcl,qm,15,b3,8718,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
MF,2025ohcl,qm,15,b1,8393,0,0,0,0,1,0,0,0,1,,{},0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ar,2025ohcl,qm,16,b2,3260,1,0,0,0,0,0,0,0,1,"5.8,27.8,17.1,40.8","tc4,tc4,tc4,tc4",4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ACS,2025ohcl,qm,16,r2,48,0,0,0,0,1,0,0,0,1,"11.7,9,9.2,16.4,24.4,11.9","tc4,tc4,tc4,tc4,tc4,tc4",6,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
RV,2025ohcl,qm,16,b3,5413,0,0,0,0,0,0,0,0,1,"9.4,17.1,14.6,23.4,23.1","tc4,tc4,tc4,tc4,tc2",4,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
np,2025ohcl,qm,16,b1,4121,1,0,0,0,0,0,0,0,1,"23.1,98.1","tc4,tc4",2,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ML,2025ohcl,qm,16,r1,10303,0,0,0,0,0,0,0,0,1,"8.6,15.2,15.7,22.4,23.9,21.5,12.8","tc2,tc2,tc3,tc3,tc3,tc3,tc2",0,4,3,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,16,r3,9767,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,played defensive the whole time but did not get any penalties
ML,2025ohcl,qm,17,r1,2603,1,0,0,0,1,0,0,0,1,"15.2,16.1,26.9,10.3,17.1,13.5,9","tc3,tc3,tc3,tc3,tc2,tc2,tc3",0,5,2,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
