Scouter Name,Event,Match Level,Match #,Robot,Team #,Cycle Time,Cycle Type
RV,2025nyro,qm,51,b2,6868,7.8,tc4
RV,2025nyro,qm,51,b2,6868,11.5,tc4
RV,2025nyro,qm,51,b2,6868,9.3,tc4
RV,2025nyro,qm,51,b2,6868,14.6,tc3
RV,2025nyro,qm,51,b2,6868,7.4,tc3
RV,2025nyro,qm,51,b2,6868,10.5,tc3
cc,2025nyro,qm,51,b3,10223,1.2,tc1
cc,2025nyro,qm,51,b3,10223,29.3,tc1
cc,2025nyro,qm,51,b3,10223,23.5,tc1
cc,2025nyro,qm,51,b3,10223,12.2,tc1
cc,2025nyro,qm,51,b3,10223,9.7,tc1
df,2025nyro,qm,51,r1,8243,,{}
ER,2025nyro,qm,51,b1,3003,0.1,tc4
ER,2025nyro,qm,51,b1,3003,20.6,tc4
ER,2025nyro,qm,51,b1,3003,21.9,tc4
ER,2025nyro,qm,51,b1,3003,9.7,tc4
ER,2025nyro,qm,51,b1,3003,22.9,tc4
ER,2025nyro,qm,51,b1,3003,13.4,tc4
ER,2025nyro,qm,51,b1,3003,11.3,tc4
np,2025nyro,qm,51,r3,9643,6,tc1
np,2025nyro,qm,51,r3,9643,10.9,tc1
np,2025nyro,qm,51,r3,9643,9.5,tc1
np,2025nyro,qm,51,r3,9643,18.6,tc1
np,2025nyro,qm,51,r3,9643,63,tc1
cc,2025nyro,qm,52,b3,7165,10.8,tc4
cc,2025nyro,qm,52,b3,7165,78,tc3
cc,2025nyro,qm,52,b3,7165,14.9,tc1
cc,2025nyro,qm,52,b3,7165,14.8,tc3
cc,2025nyro,qm,52,b3,7165,13.1,tc3
DD,2025nyro,qm,52,r2,1511,4.5,tc4
DD,2025nyro,qm,52,r2,1511,52.3,tc3
DD,2025nyro,qm,52,r2,1511,3.1,tc3
DD,2025nyro,qm,52,r2,1511,9.1,tc3
DD,2025nyro,qm,52,r2,1511,20.2,tc3
DD,2025nyro,qm,52,r2,1511,9.1,tc2
DD,2025nyro,qm,52,r2,1511,11,tc4
RV,2025nyro,qm,52,b2,1585,72.9,tc2
ER,2025nyro,qm,52,b1,3004,0.1,tc1
ER,2025nyro,qm,52,b1,3004,15.2,tc1
ER,2025nyro,qm,52,b1,3004,12.1,tc1
ER,2025nyro,qm,52,b1,3004,13.3,tc1
ER,2025nyro,qm,52,b1,3004,18.7,tc1
df,2025nyro,qm,52,r1,191,2.7,tc4
df,2025nyro,qm,52,r1,191,9.3,tc4
df,2025nyro,qm,52,r1,191,21.5,tc4
df,2025nyro,qm,52,r1,191,17.7,tc4
df,2025nyro,qm,52,r1,191,13.7,tc3
df,2025nyro,qm,52,r1,191,8.7,tc2
df,2025nyro,qm,52,r1,191,9.1,tc2
df,2025nyro,qm,52,r1,191,6.9,tc2
df,2025nyro,qm,52,r1,191,9.6,tc4
df,2025nyro,qm,52,r1,191,13.7,tc4
df,2025nyro,qm,52,r1,191,8.4,tc4
np,2025nyro,qm,52,r3,639,1.3,tc1
np,2025nyro,qm,52,r3,639,90.7,tap
DD,2025nyro,qm,53,r2,1405,3.3,tc4
DD,2025nyro,qm,53,r2,1405,12.8,tc4
DD,2025nyro,qm,53,r2,1405,10.6,tc4
cc,2025nyro,qm,53,b3,8140,17.8,tc1
cc,2025nyro,qm,53,b3,8140,22.4,tc2
cc,2025nyro,qm,53,b3,8140,17.3,tc2
cc,2025nyro,qm,53,b3,8140,19.8,tc1
cc,2025nyro,qm,53,b3,8140,47.2,tc1
ER,2025nyro,qm,53,b1,3173,0.1,tc4
ER,2025nyro,qm,53,b1,3173,8.8,tc1
ER,2025nyro,qm,53,b1,3173,4.2,tc4
ER,2025nyro,qm,53,b1,3173,5.9,tc1
ER,2025nyro,qm,53,b1,3173,5.7,tc1
ER,2025nyro,qm,53,b1,3173,6.4,tc4
ER,2025nyro,qm,53,b1,3173,14.8,tc4
ER,2025nyro,qm,53,b1,3173,8.7,tc4
ER,2025nyro,qm,53,b1,3173,9.7,tc4
ER,2025nyro,qm,53,b1,3173,10.1,tc3
ER,2025nyro,qm,53,b1,3173,12.9,tc3
ER,2025nyro,qm,53,b1,3173,4.2,tc3
ER,2025nyro,qm,53,b1,3173,12.5,tc3
df,2025nyro,qm,53,r1,1126,37.6,tc4
df,2025nyro,qm,53,r1,1126,47.3,tc4
np,2025nyro,qm,53,r3,3171,52.4,tc4
JS,2025nyro,qm,53,b2,2010,5.9,tan
JS,2025nyro,qm,53,b2,2010,12,tan
JS,2025nyro,qm,53,b2,2010,11.2,tan
JS,2025nyro,qm,53,b2,2010,14.9,tan
JS,2025nyro,qm,53,b2,2010,16.8,tan
JS,2025nyro,qm,53,b2,2010,23,tc3
JS,2025nyro,qm,53,b2,2010,17,tc2
AC,2025nyro,qm,54,b1,3044,3.7,tc4
AC,2025nyro,qm,54,b1,3044,15,tc4
AC,2025nyro,qm,54,b1,3044,9.6,tc4
AC,2025nyro,qm,54,b1,3044,12.3,tc4
AC,2025nyro,qm,54,b1,3044,8.3,tc3
AC,2025nyro,qm,54,b1,3044,7.4,tc3
AC,2025nyro,qm,54,b1,3044,10.9,tc3
AC,2025nyro,qm,54,b1,3044,8.5,tc2
AC,2025nyro,qm,54,b1,3044,7.3,tc2
AC,2025nyro,qm,54,b1,3044,47.3,tc4
DD,2025nyro,qm,54,r2,1507,8.5,tc4
DD,2025nyro,qm,54,r2,1507,10.8,tc4
DD,2025nyro,qm,54,r2,1507,40.6,tc4
DD,2025nyro,qm,54,r2,1507,57.6,tc2
JS,2025nyro,qm,54,b2,378,6.7,tc3
JS,2025nyro,qm,54,b2,378,21.5,tc2
JS,2025nyro,qm,54,b2,378,42,tc2
JS,2025nyro,qm,54,b2,378,15.7,tc3
JS,2025nyro,qm,54,b2,378,37.5,tc2
df,2025nyro,qm,54,r1,229,,{}
np,2025nyro,qm,54,r3,2228,5.2,tc3
np,2025nyro,qm,54,r3,2228,16.7,tap
np,2025nyro,qm,54,r3,2228,24.9,tan
np,2025nyro,qm,54,r3,2228,13.1,tan
np,2025nyro,qm,54,r3,2228,15.1,tc3
np,2025nyro,qm,54,r3,2228,17.4,tc4
np,2025nyro,qm,54,r3,2228,14.5,tc4
AC,2025nyro,qm,55,b1,7903,,{}
DD,2025nyro,qm,55,r2,2252,8.9,tc4
DD,2025nyro,qm,55,r2,2252,17.6,tc4
DD,2025nyro,qm,55,r2,2252,2.7,tc4
DD,2025nyro,qm,55,r2,2252,6.9,tc4
DD,2025nyro,qm,55,r2,2252,17,tc4
DD,2025nyro,qm,55,r2,2252,7.4,tc4
DD,2025nyro,qm,55,r2,2252,12.1,tc4
df,2025nyro,qm,55,r1,3181,29.4,tc1
JS,2025nyro,qm,55,b2,3951,15.1,tan
JS,2025nyro,qm,55,b2,3951,3.4,tc2
JS,2025nyro,qm,55,b2,3951,48.1,tap
np,2025nyro,qm,55,r3,5590,28,tc4
np,2025nyro,qm,55,r3,5590,44.2,tc4
np,2025nyro,qm,55,r3,5590,32.2,tc3
np,2025nyro,qm,55,r3,5590,10.4,tc3
np,2025nyro,qm,55,r3,5590,17,tc4
cc,2025nyro,qm,55,b3,1308,13.9,tap
cc,2025nyro,qm,55,b3,1308,11,tap
cc,2025nyro,qm,55,b3,1308,26.5,tap
cc,2025nyro,qm,55,b3,1308,28.8,tap
cc,2025nyro,qm,55,b3,1308,9.1,tap
cc,2025nyro,qm,55,b3,1308,28.6,tap
DD,2025nyro,qm,56,r2,3838,60.7,tc4
cc,2025nyro,qm,56,b3,2791,0.1,tc4
cc,2025nyro,qm,56,b3,2791,34.3,tc2
cc,2025nyro,qm,56,b3,2791,0.4,tc2
cc,2025nyro,qm,56,b3,2791,19.2,tc2
AC,2025nyro,qm,56,b1,424,3,tan
AC,2025nyro,qm,56,b1,424,10,tan
AC,2025nyro,qm,56,b1,424,13.4,tc3
AC,2025nyro,qm,56,b1,424,8.9,tc3
AC,2025nyro,qm,56,b1,424,28.9,tc3
AC,2025nyro,qm,56,b1,424,8.3,tc3
AC,2025nyro,qm,56,b1,424,35,tc1
df,2025nyro,qm,56,r1,1559,55.5,tc3
df,2025nyro,qm,56,r1,1559,25.2,tc3
df,2025nyro,qm,56,r1,1559,18.3,tc4
np,2025nyro,qm,56,r3,3799,97.8,tc3
np,2025nyro,qm,56,r3,3799,11.8,tc3
JS,2025nyro,qm,56,b2,1591,10.4,tc4
JS,2025nyro,qm,56,b2,1591,13.8,tap
JS,2025nyro,qm,56,b2,1591,12.4,tap
JS,2025nyro,qm,56,b2,1591,14.1,tc4
JS,2025nyro,qm,56,b2,1591,15.6,tc4
JS,2025nyro,qm,56,b2,1591,30.5,tc2
JS,2025nyro,qm,56,b2,1591,20.9,tc1
DD,2025nyro,qm,57,r2,10223,33.2,tc1
DD,2025nyro,qm,57,r2,10223,12.3,tc1
DD,2025nyro,qm,57,r2,10223,17.1,tc1
DD,2025nyro,qm,57,r2,10223,11.3,tc1
DD,2025nyro,qm,57,r2,10223,23.9,tc1
ER,2025nyro,qm,57,b1,533,,{}
JS,2025nyro,qm,57,b2,250,,{}
mw,2025nyro,qm,57,r3,5881,,{}
cc,2025nyro,qm,57,b3,3015,0.1,tc4
cc,2025nyro,qm,57,b3,3015,6.2,tc4
cc,2025nyro,qm,57,b3,3015,6.4,tc4
cc,2025nyro,qm,57,b3,3015,6.5,tc4
cc,2025nyro,qm,57,b3,3015,6.2,tc4
cc,2025nyro,qm,57,b3,3015,34.6,tc4
cc,2025nyro,qm,57,b3,3015,0.4,tc4
cc,2025nyro,qm,57,b3,3015,4.4,tc3
cc,2025nyro,qm,57,b3,3015,4.9,tc3
cc,2025nyro,qm,57,b3,3015,13.7,tc3
cc,2025nyro,qm,57,b3,3015,5.2,tc3
cc,2025nyro,qm,57,b3,3015,61,tc4
df,2025nyro,qm,57,r1,695,10.9,tc4
df,2025nyro,qm,57,r1,695,12.9,tc4
df,2025nyro,qm,57,r1,695,7.4,tc4
df,2025nyro,qm,57,r1,695,9.7,tc4
df,2025nyro,qm,57,r1,695,10.5,tc4
df,2025nyro,qm,57,r1,695,9.2,tc4
df,2025nyro,qm,57,r1,695,35.8,tc4
df,2025nyro,qm,57,r1,695,22.6,tc4
df,2025nyro,qm,57,r1,695,14.6,tc4
DD,2025nyro,qm,58,r2,3004,1.8,tc1
DD,2025nyro,qm,58,r2,3004,66.3,tc1
DD,2025nyro,qm,58,r2,3004,16.6,tc1
mw,2025nyro,qm,58,r3,639,23.4,tap
mw,2025nyro,qm,58,r3,639,11.2,tc1
mw,2025nyro,qm,58,r3,639,12.4,tc1
mw,2025nyro,qm,58,r3,639,15.7,tc1
mw,2025nyro,qm,58,r3,639,11.6,tc2
mw,2025nyro,qm,58,r3,639,17.5,tc3
mw,2025nyro,qm,58,r3,639,11.3,tc4
cc,2025nyro,qm,58,b3,2614,13.6,tap
cc,2025nyro,qm,58,b3,2614,13.2,tap
cc,2025nyro,qm,58,b3,2614,22.3,tc3
cc,2025nyro,qm,58,b3,2614,19,tc3
cc,2025nyro,qm,58,b3,2614,28.1,tc4
df,2025nyro,qm,58,r1,340,0.9,tc4
df,2025nyro,qm,58,r1,340,6,tc4
df,2025nyro,qm,58,r1,340,11.2,tc3
df,2025nyro,qm,58,r1,340,4.7,tc3
df,2025nyro,qm,58,r1,340,6.1,tc3
df,2025nyro,qm,58,r1,340,7.3,tc3
df,2025nyro,qm,58,r1,340,7.5,tc3
df,2025nyro,qm,58,r1,340,12,tc2
df,2025nyro,qm,58,r1,340,7.7,tc2
df,2025nyro,qm,58,r1,340,10.9,tc2
df,2025nyro,qm,58,r1,340,8.2,tc2
df,2025nyro,qm,58,r1,340,5.6,tc2
df,2025nyro,qm,58,r1,340,6,tc4
df,2025nyro,qm,58,r1,340,10.3,tc4
ER,2025nyro,qm,58,b1,4611,0.1,tc4
ER,2025nyro,qm,58,b1,4611,15.2,tc4
ER,2025nyro,qm,58,b1,4611,22,tc3
ER,2025nyro,qm,58,b1,4611,7.2,tc3
ER,2025nyro,qm,58,b1,4611,21.5,tc4
ER,2025nyro,qm,58,b1,4611,6.5,tc2
ER,2025nyro,qm,58,b1,4611,5.8,tc2
ER,2025nyro,qm,58,b1,4611,9.6,tc4
ER,2025nyro,qm,58,b1,4611,7.9,tc4
ER,2025nyro,qm,58,b1,4611,14.6,tc4
JS,2025nyro,qm,58,b2,3003,9.6,tc4
JS,2025nyro,qm,58,b2,3003,29.1,tc4
JS,2025nyro,qm,58,b2,3003,15.5,tc3
JS,2025nyro,qm,58,b2,3003,12,tc3
JS,2025nyro,qm,58,b2,3003,21.8,tc2
JS,2025nyro,qm,58,b2,3003,27.9,tc2
JS,2025nyro,qm,58,b2,3003,8.5,tc2
cc,2025nyro,qm,59,b3,8393,13.9,tc2
cc,2025nyro,qm,59,b3,8393,21.4,tc3
cc,2025nyro,qm,59,b3,8393,38.3,tc3
cc,2025nyro,qm,59,b3,8393,17.3,tc2
cc,2025nyro,qm,59,b3,8393,19.9,tc3
cc,2025nyro,qm,59,b3,8393,10.7,tc2
cc,2025nyro,qm,59,b3,8393,8.3,tc2
mw,2025nyro,qm,59,r3,1405,11.9,tc4
mw,2025nyro,qm,59,r3,1405,12.6,tc4
mw,2025nyro,qm,59,r3,1405,11,tc4
mw,2025nyro,qm,59,r3,1405,9,tc4
mw,2025nyro,qm,59,r3,1405,11.2,tc4
mw,2025nyro,qm,59,r3,1405,27.9,tc4
mw,2025nyro,qm,59,r3,1405,16,tc4
mw,2025nyro,qm,59,r3,1405,15.3,tc3
JS,2025nyro,qm,59,b2,3171,66,tc4
JS,2025nyro,qm,59,b2,3171,0.4,tc4
JS,2025nyro,qm,59,b2,3171,14.4,tc3
JS,2025nyro,qm,59,b2,3171,43.9,tc2
df,2025nyro,qm,59,r1,1511,2.5,tc4
df,2025nyro,qm,59,r1,1511,11.4,tan
df,2025nyro,qm,59,r1,1511,9.6,tan
df,2025nyro,qm,59,r1,1511,14.7,tan
df,2025nyro,qm,59,r1,1511,47.2,tan
df,2025nyro,qm,59,r1,1511,11,tc4
df,2025nyro,qm,59,r1,1511,12,tc4
ER,2025nyro,qm,59,b1,1787,0.1,tc4
ER,2025nyro,qm,59,b1,1787,9.5,tc4
ER,2025nyro,qm,59,b1,1787,6.6,tc4
ER,2025nyro,qm,59,b1,1787,13.1,tc4
ER,2025nyro,qm,59,b1,1787,10.4,tc4
ER,2025nyro,qm,59,b1,1787,7.9,tc4
ER,2025nyro,qm,59,b1,1787,9,tc4
ER,2025nyro,qm,59,b1,1787,41.1,tc2
DD,2025nyro,qm,59,r2,578,,{}
" ""bo",2025nyro,qm,60,b3,6621,45.5,tc3
" ""bo",2025nyro,qm,60,b3,6621,9.6,tc3
" ""bo",2025nyro,qm,60,b3,6621,22.7,tc3
" ""bo",2025nyro,qm,60,b3,6621,15.9,tc4
" ""bo",2025nyro,qm,60,b3,6621,4.8,tc4
" ""bo",2025nyro,qm,60,b3,6621,11.6,tc4
" ""bo",2025nyro,qm,60,b3,6621,6.6,tc4
RV,2025nyro,qm,60,r1,378,44.4,tc2
RV,2025nyro,qm,60,r1,378,62.2,tc3
RV,2025nyro,qm,60,r1,378,17,tc2
CD,2025nyro,qm,60,r2,9643,23.3,tc1
CD,2025nyro,qm,60,r2,9643,18.5,tc1
CD,2025nyro,qm,60,r2,9643,26.2,tc1
CD,2025nyro,qm,60,r2,9643,18.3,tc1
AC,2025nyro,qm,60,b1,8140,16.1,tc1
JS,2025nyro,qm,60,b2,191,,{}
np,2025nyro,qm,60,r3,3173,6,tc4
np,2025nyro,qm,60,r3,3173,29.2,tc4
np,2025nyro,qm,60,r3,3173,17.2,tc4
np,2025nyro,qm,60,r3,3173,16.7,tc3
np,2025nyro,qm,60,r3,3173,15.7,tc3
np,2025nyro,qm,60,r3,3173,10.4,tc2
np,2025nyro,qm,60,r3,3173,10.2,tc1
np,2025nyro,qm,60,r3,3173,6.8,tc2
np,2025nyro,qm,60,r3,3173,7.2,tc2
CD,2025nyro,qm,61,r2,7165,6.3,tc4
CD,2025nyro,qm,61,r2,7165,20,tc3
CD,2025nyro,qm,61,r2,7165,8.5,tc3
CD,2025nyro,qm,61,r2,7165,11.8,tc2
CD,2025nyro,qm,61,r2,7165,7.2,tc2
CD,2025nyro,qm,61,r2,7165,32.7,tc2
CD,2025nyro,qm,61,r2,7165,14.3,tc3
CD,2025nyro,qm,61,r2,7165,15.5,tc2
bo,2025nyro,qm,61,b3,6911,6.9,tc4
bo,2025nyro,qm,61,b3,6911,8.3,tc4
bo,2025nyro,qm,61,b3,6911,27.3,tc4
bo,2025nyro,qm,61,b3,6911,26,tc4
bo,2025nyro,qm,61,b3,6911,11.1,tc4
bo,2025nyro,qm,61,b3,6911,35.8,tc3
bo,2025nyro,qm,61,b3,6911,10.8,tc3
RV,2025nyro,qm,61,r1,1507,17.1,tc4
RV,2025nyro,qm,61,r1,1507,10,tc4
RV,2025nyro,qm,61,r1,1507,14.5,tc4
RV,2025nyro,qm,61,r1,1507,13.1,tc4
RV,2025nyro,qm,61,r1,1507,36.3,tc2
RV,2025nyro,qm,61,r1,1507,9.7,tc3
RV,2025nyro,qm,61,r1,1507,12,tc4
np,2025nyro,qm,61,r3,20,19.5,tap
np,2025nyro,qm,61,r3,20,0.6,tap
np,2025nyro,qm,61,r3,20,28.3,tc4
np,2025nyro,qm,61,r3,20,28.6,tc2
np,2025nyro,qm,61,r3,20,9.7,tc3
np,2025nyro,qm,61,r3,20,14.3,tc3
np,2025nyro,qm,61,r3,20,12.2,tc4
AC,2025nyro,qm,61,b1,6868,0.1,tc4
AC,2025nyro,qm,61,b1,6868,13.4,tc4
AC,2025nyro,qm,61,b1,6868,9.8,tc4
AC,2025nyro,qm,61,b1,6868,11.5,tc4
AC,2025nyro,qm,61,b1,6868,11.4,tc3
AC,2025nyro,qm,61,b1,6868,24.9,tc4
AC,2025nyro,qm,61,b1,6868,12.5,tc3
AC,2025nyro,qm,61,b1,6868,13.6,tc3
AC,2025nyro,qm,61,b1,6868,14,tc4
AC,2025nyro,qm,61,b1,6868,13.2,tc4
JS,2025nyro,qm,61,b2,271,33.9,tap
JS,2025nyro,qm,61,b2,271,31.7,tap
JS,2025nyro,qm,61,b2,271,15.6,tap
bo,2025nyro,qm,62,b3,564,,{}
JS,2025nyro,qm,62,b2,2010,24.6,tc4
JS,2025nyro,qm,62,b2,2010,16.7,tc4
JS,2025nyro,qm,62,b2,2010,24.3,tc4
JS,2025nyro,qm,62,b2,2010,15.1,tc4
CD,2025nyro,qm,62,r2,4930,37.4,tc2
CD,2025nyro,qm,62,r2,4930,39.7,tc2
CD,2025nyro,qm,62,r2,4930,14.6,tc2
np,2025nyro,qm,62,r3,2228,4.3,tc3
np,2025nyro,qm,62,r3,2228,5.8,tap
np,2025nyro,qm,62,r3,2228,14.7,tap
np,2025nyro,qm,62,r3,2228,13.1,tan
np,2025nyro,qm,62,r3,2228,15.3,tap
np,2025nyro,qm,62,r3,2228,17.3,tc2
np,2025nyro,qm,62,r3,2228,6,tan
np,2025nyro,qm,62,r3,2228,19.4,tan
np,2025nyro,qm,62,r3,2228,12,tc2
RV,2025nyro,qm,62,r1,3044,8.7,tc4
RV,2025nyro,qm,62,r1,3044,11.9,tc4
RV,2025nyro,qm,62,r1,3044,10.4,tc3
RV,2025nyro,qm,62,r1,3044,5.1,tc3
RV,2025nyro,qm,62,r1,3044,7.9,tc3
RV,2025nyro,qm,62,r1,3044,7.1,tc3
RV,2025nyro,qm,62,r1,3044,7.8,tc4
RV,2025nyro,qm,62,r1,3044,11.6,tc1
RV,2025nyro,qm,62,r1,3044,7.3,tc2
RV,2025nyro,qm,62,r1,3044,23,tc2
RV,2025nyro,qm,62,r1,3044,19.3,tc4
AC,2025nyro,qm,62,b1,1518,0.1,tc4
AC,2025nyro,qm,62,b1,1518,16.5,tap
AC,2025nyro,qm,62,b1,1518,70.6,tap
bo,2025nyro,qm,63,b3,229,,{}
JS,2025nyro,qm,63,b2,2340,4.1,tc1
JS,2025nyro,qm,63,b2,2340,39.3,tc3
JS,2025nyro,qm,63,b2,2340,27.4,tc3
JS,2025nyro,qm,63,b2,2340,20.3,tc3
CD,2025nyro,qm,63,r2,9622,,{}
RV,2025nyro,qm,63,r1,1585,29.4,tc2
RV,2025nyro,qm,63,r1,1585,20.1,tc2
RV,2025nyro,qm,63,r1,1585,16.9,tc2
RV,2025nyro,qm,63,r1,1585,9.4,tc2
RV,2025nyro,qm,63,r1,1585,19,tc2
RV,2025nyro,qm,63,r1,1585,18.5,tc2
AC,2025nyro,qm,63,b1,8243,7.8,tc1
AC,2025nyro,qm,63,b1,8243,14.3,tc1
AC,2025nyro,qm,63,b1,8243,0.5,tc1
AC,2025nyro,qm,63,b1,8243,6.1,tc1
AC,2025nyro,qm,63,b1,8243,7.2,tc1
AC,2025nyro,qm,63,b1,8243,47.6,tc1
AC,2025nyro,qm,63,b1,8243,27.1,tc2
AC,2025nyro,qm,63,b1,8243,14.6,tc1
np,2025nyro,qm,63,r3,1126,16,tc4
np,2025nyro,qm,63,r3,1126,20.1,tc4
np,2025nyro,qm,63,r3,1126,21.8,tc4
np,2025nyro,qm,63,r3,1126,11.6,tc4
np,2025nyro,qm,63,r3,1126,15,tc4
np,2025nyro,qm,63,r3,1126,11.5,tc4
RV,2025nyro,qm,64,r1,340,28,tc1
RV,2025nyro,qm,64,r1,340,7.8,tc1
RV,2025nyro,qm,64,r1,340,18.8,tc1
RV,2025nyro,qm,64,r1,340,9.2,tc1
RV,2025nyro,qm,64,r1,340,6.5,tc2
RV,2025nyro,qm,64,r1,340,3.9,tc2
RV,2025nyro,qm,64,r1,340,29.9,tc4
bo,2025nyro,qm,64,b3,3004,16.4,tc1
bo,2025nyro,qm,64,b3,3004,11,tc1
bo,2025nyro,qm,64,b3,3004,9.9,tc1
bo,2025nyro,qm,64,b3,3004,17.1,tc1
bo,2025nyro,qm,64,b3,3004,12.9,tc1
CD,2025nyro,qm,64,r2,695,10.3,tc3
CD,2025nyro,qm,64,r2,695,9.9,tc3
CD,2025nyro,qm,64,r2,695,13.1,tc2
CD,2025nyro,qm,64,r2,695,2.9,tc3
CD,2025nyro,qm,64,r2,695,5.8,tc3
CD,2025nyro,qm,64,r2,695,9,tc2
CD,2025nyro,qm,64,r2,695,8.3,tc3
CD,2025nyro,qm,64,r2,695,6.9,tc2
CD,2025nyro,qm,64,r2,695,7.9,tc2
CD,2025nyro,qm,64,r2,695,8.1,tc4
CD,2025nyro,qm,64,r2,695,6.9,tc4
CD,2025nyro,qm,64,r2,695,11.3,tc4
CD,2025nyro,qm,64,r2,695,8.2,tc4
CD,2025nyro,qm,64,r2,695,13.5,tc4
CD,2025nyro,qm,64,r2,695,11.2,tc3
np,2025nyro,qm,64,r3,1559,,{}
JS,2025nyro,qm,64,b2,10223,6.6,tc1
JS,2025nyro,qm,64,b2,10223,32.5,tc1
JS,2025nyro,qm,64,b2,10223,0.8,tc1
JS,2025nyro,qm,64,b2,10223,1.9,tc1
JS,2025nyro,qm,64,b2,10223,18.3,tc1
JS,2025nyro,qm,64,b2,10223,1.1,tc1
AC,2025nyro,qm,64,b1,7903,,{}
bo,2025nyro,qm,65,b3,250,,{}
DD,2025nyro,qm,65,r2,424,14.4,tc4
DD,2025nyro,qm,65,r2,424,36.7,tc4
JS,2025nyro,qm,65,b2,2791,63.7,tc4
AC,2025nyro,qm,65,b1,639,34.3,tc3
AC,2025nyro,qm,65,b1,639,9.5,tc3
AC,2025nyro,qm,65,b1,639,14.4,tc3
AC,2025nyro,qm,65,b1,639,9.8,tc3
AC,2025nyro,qm,65,b1,639,43.8,tc3
np,2025nyro,qm,65,r3,1511,19.4,tan
np,2025nyro,qm,65,r3,1511,17.8,tan
np,2025nyro,qm,65,r3,1511,22,tc4
np,2025nyro,qm,65,r3,1511,14.6,tc4
np,2025nyro,qm,65,r3,1511,16.9,tc1
np,2025nyro,qm,65,r3,1511,16,tan
RV,2025nyro,qm,65,r1,5590,34.8,tc4
RV,2025nyro,qm,65,r1,5590,41.1,tc4
RV,2025nyro,qm,65,r1,5590,41.8,tc4
DD,2025nyro,qm,66,r2,2614,2.1,tc4
DD,2025nyro,qm,66,r2,2614,12.3,tc4
DD,2025nyro,qm,66,r2,2614,5.7,tc4
DD,2025nyro,qm,66,r2,2614,25.1,tc3
DD,2025nyro,qm,66,r2,2614,5.3,tc4
DD,2025nyro,qm,66,r2,2614,11.4,tc3
DD,2025nyro,qm,66,r2,2614,9.6,tc3
DD,2025nyro,qm,66,r2,2614,11,tc2
DD,2025nyro,qm,66,r2,2614,13.4,tc3
DD,2025nyro,qm,66,r2,2614,4.9,tc2
DD,2025nyro,qm,66,r2,2614,18.9,tc2
bo,2025nyro,qm,66,b3,4611,18.7,tc4
bo,2025nyro,qm,66,b3,4611,10.5,tc3
bo,2025nyro,qm,66,b3,4611,15,tc4
bo,2025nyro,qm,66,b3,4611,5.5,tap
bo,2025nyro,qm,66,b3,4611,15.4,tc3
bo,2025nyro,qm,66,b3,4611,14,tc3
bo,2025nyro,qm,66,b3,4611,11.8,tc3
bo,2025nyro,qm,66,b3,4611,12.7,tc3
bo,2025nyro,qm,66,b3,4611,17.4,tc3
AC,2025nyro,qm,66,b1,3173,6.6,tc2
AC,2025nyro,qm,66,b1,3173,8,tan
AC,2025nyro,qm,66,b1,3173,5.2,tc2
AC,2025nyro,qm,66,b1,3173,10.3,tc3
AC,2025nyro,qm,66,b1,3173,8.1,tan
AC,2025nyro,qm,66,b1,3173,11.5,tc2
AC,2025nyro,qm,66,b1,3173,4.7,tc2
AC,2025nyro,qm,66,b1,3173,6.9,tc2
AC,2025nyro,qm,66,b1,3173,6.6,tc1
AC,2025nyro,qm,66,b1,3173,6.8,tc1
AC,2025nyro,qm,66,b1,3173,12.2,tc1
AC,2025nyro,qm,66,b1,3173,5.5,tc1
AC,2025nyro,qm,66,b1,3173,12.4,tc1
AC,2025nyro,qm,66,b1,3173,6.4,tc3
AC,2025nyro,qm,66,b1,3173,9.5,tc3
RV,2025nyro,qm,66,r1,3181,,
JS,2025nyro,qm,66,b2,3015,14.2,tc4
JS,2025nyro,qm,66,b2,3015,11.5,tc4
JS,2025nyro,qm,66,b2,3015,11.9,tc3
JS,2025nyro,qm,66,b2,3015,7.2,tc4
JS,2025nyro,qm,66,b2,3015,14.7,tc3
JS,2025nyro,qm,66,b2,3015,5.4,tc3
JS,2025nyro,qm,66,b2,3015,8.9,tc3
JS,2025nyro,qm,66,b2,3015,7,tc3
JS,2025nyro,qm,66,b2,3015,6.8,tc2
JS,2025nyro,qm,66,b2,3015,19.2,tc3
JS,2025nyro,qm,66,b2,3015,6.5,tc4
JS,2025nyro,qm,66,b2,3015,15.8,tc2
np,2025nyro,qm,66,r3,378,26.6,tc3
np,2025nyro,qm,66,r3,378,8.6,tc3
np,2025nyro,qm,66,r3,378,17.4,tc4
np,2025nyro,qm,66,r3,378,15.5,tap
np,2025nyro,qm,66,r3,378,6.9,tap
np,2025nyro,qm,66,r3,378,8.3,tap
np,2025nyro,qm,66,r3,378,11.4,tap
JS,2025nyro,qm,67,b2,20,44.8,tc4
JS,2025nyro,qm,67,b2,20,23.6,tc4
JS,2025nyro,qm,67,b2,20,4.6,tc4
JS,2025nyro,qm,67,b2,20,9,tc4
JS,2025nyro,qm,67,b2,20,11.1,tc4
JS,2025nyro,qm,67,b2,20,14.2,tc3
eg,2025nyro,qm,67,b3,9643,169.1,tc1
eg,2025nyro,qm,67,b3,9643,0.4,tc1
eg,2025nyro,qm,67,b3,9643,0.3,tc1
np,2025nyro,qm,67,r3,578,,{}
DD,2025nyro,qm,67,r2,1787,5.4,tc4
DD,2025nyro,qm,67,r2,1787,8.7,tc4
