Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Algae Processor,Auto Algae Net,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Removed From Reef,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Yellow Card,Red Card,Egregiously Bad Event,Comment
ZS,2025nyro,qm,20,r3,3173,0,0,0,1,0,0,1,"2.2,3.9,4.9,6.4,6.3,29.5,10.9,8.6,10,17.1,67.1","tc1,tan,tc4,tc1,tc4,tc4,tc4,tc4,tc4,tc4,tap",7,0,0,2,1,1,0,0,1,3,0,0,0,0,0,0,0
eg,2025nyro,qm,20,b3,229,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,lots of penalties
jp,2025nyro,qm,21,r1,1787,1,0,0,0,0,0,1,"16.7,13.7,6.3,7.9,8.4,12.1,15.6,3.5,16.3,11.7","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc4,tc4",8,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,best robot I've seen
CD,2025nyro,qm,21,r2,6621,1,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
eg,2025nyro,qm,21,b3,2614,2,0,0,0,0,0,1,"10.6,28.3,8,26.2,27.3,19.7","tc4,tc3,tc3,tc3,tc2,tc2",1,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ER,2025nyro,qm,21,b1,8393,0,0,0,0,0,0,1,"0.1,14.4,14.7,13.2,57.4","tap,tap,tap,tap,tap",0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
np,2025nyro,qm,21,r3,2340,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
JS,2025nyro,qm,21,b2,2228,2,0,0,0,0,0,0,"19.4,12.4,0.4,4.8,10.2,10.4,10.7,18.2,9.7,10","tc3,tan,tan,tc4,tc3,tc4,tc3,tan,tc2,tc2",2,3,2,0,0,3,3,0,1,3,0,1,0,0,0,0,0,I made a mistake at the beginning so the first time are a little off
jp,2025nyro,qm,22,r1,4611,3,0,0,0,0,0,0,"10.4,20.2,7.7,27.2,4.5,21,6.4,8.3","tc4,tc4,tc3,tap,tc4,tc4,tc4,tc4",6,1,0,0,1,0,2,0,1,3,0,0,0,0,0,0,0
CD,2025nyro,qm,22,r2,3181,1,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
eg,2025nyro,qm,22,b3,9622,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
AC,2025nyro,qm,22,b1,1591,1,0,0,0,0,0,0,"16.8,26.1,19.1,9.8,14.8,27.6","tc4,tc4,tc4,tc4,tc4,tc4",6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
LW,2025nyro,qm,22,b2,9643,0,0,0,0,0,0,0,"55.7,28.5,38.9","tc1,tc1,tc1",0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,drove on the ball once
ZS,2025nyro,qm,22,r3,1511,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
LW,2025nyro,qm,23,b2,1308,0,0,0,0,0,0,0,"30.5,12.6,16.2","tap,tap,tap",0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0
ZS,2025nyro,qm,23,r3,20,0,0,0,0,0,0,1,"12.8,10.3,30.9,7.2,13,9.4,12.4,9.8,7","tc4,tc4,tc4,tc3,tc3,tc3,tc2,tc2,tc2",3,3,3,0,0,0,2,0,1,1,0,1,0,0,0,0,0
CD,2025nyro,qm,23,r2,564,0,0,0,0,0,0,1,"9.7,24.1","tc2,tc3",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Coral got stuck in robot
AC,2025nyro,qm,23,b1,695,2,0,0,0,0,0,1,"6,6.3,7.3,7.9,7.7,7.1,9.8,9,9.9,8.7,5.5,6,6.6,7,8.5,8,8.4","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3,tc3,tc3,tc3",9,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
eg,2025nyro,qm,23,b3,1518,0,0,0,0,0,0,1,"12.7,23.1,30","tc4,tan,tan",1,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0
jp,2025nyro,qm,23,r1,3838,0,0,0,0,0,0,0,"28.9,90.5","tc4,tc4",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC,2025nyro,qm,24,b1,5590,0,0,0,0,0,0,0,"45.5,55.5,15.8","tc4,tc1,tc4",2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
jp,2025nyro,qm,24,r1,1405,0,0,0,0,0,0,1,"29.8,10,49.6","tc4,tc4,tc3",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CD,2025nyro,qm,24,r2,3004,0,0,0,1,0,0,1,"32.1,6.1","tc1,tc1",0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,Got stuck on an algae
ZS,2025nyro,qm,24,r3,3044,2,0,0,0,0,0,1,"7.3,15.2,8.8,22.3,14,14,10.2,16.9,22.9","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc1",7,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
LW,2025nyro,qm,24,b2,6911,1,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
np,2025nyro,qm,25,r3,2252,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,was immobile
Er,2025nyro,qm,25,b1,533,0,0,0,0,0,0,0,0.1,tc4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,due to an issue with the soft wear the first half of the match was missed
CD,2025nyro,qm,25,r2,378,0,1,0,0,0,0,1,"63,0.5,5.3,9.6,17.8,12.3","tc2,tc3,tc2,tc3,tc3,tc3",0,4,2,0,0,0,1,0,1,2,0,0,0,0,0,1,0
jp,2025nyro,qm,25,r1,7165,0,0,0,0,0,0,1,"45.7,2.6","tc4,tc4,tc3,tc3,tc3",2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,it did not score any l4
LW,2025nyro,qm,25,b2,8243,0,0,0,0,0,0,1,"51.4,9.1,26.8","tc1,tc3,tc2",0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
LW,2025nyro,qm,26,b2,4930,0,0,0,0,0,0,1,"15,6,43.3,15.2,15.1,13.8,9.2,9.1","tc2,tc2,tc2,tc1,tc1,tc1,tc2,tc2",0,0,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0
CD,2025nyro,qm,26,r2,1585,0,0,0,1,0,0,1,,{},0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
Er,2025nyro,qm,26,b1,578,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,unknown issue tried defense died on red side
df,2025nyro,qm,26,r1,8140,0,0,0,0,0,0,1,"14.3,45.5","tc2,tc2",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
eg,2025nyro,qm,26,b3,250,0,0,0,0,0,0,1,118.3,tc1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
np,2025nyro,qm,26,r3,6868,0,0,0,0,0,0,1,"1.3,14.5,19.2,83","tc4,tc4,tc4,tc4",4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
JS,2025nyro,qm,27,b2,1126,0,0,0,1,0,0,1,"0.1,24.9,17,12.5,8.9,20.7","tc4,tc4,tc4,tc4,tc4,tc4",6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Almost deep climb
DD,2025nyro,qm,27,r2,340,3,0,0,0,0,0,1,"0.1,2,8,5.1,13.9,16.3,4.1,9.1,11.6,9,8.5,10,17.7,10.6","tc1,tc1,tc1,tc1,tc1,tc2,tc2,tc2,tc4,tc4,tc3,tc3,tc2,tc2",2,2,5,5,0,0,2,0,1,0,0,0,0,0,0,0,0
df,2025nyro,qm,27,r1,1507,1,0,0,0,0,0,1,"4.9,12.5,10.8,34.1,9.3,8.5,9.5","tap,tap,tap,tc2,tc4,tc4,tc3",2,1,1,0,3,0,3,0,0,3,0,0,0,0,0,0,0
Er,2025nyro,qm,27,b1,5881,0,0,0,0,0,0,1,"10.7,15.1,12.9,25.8,11.8","tc2,tc1,tc1,tc1,tc1",0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0
eg,2025nyro,qm,27,b3,3799,0,0,0,0,0,0,1,"0.1,0.4,2.2,61.4","tc4,tc4,tc1,tc1",2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
np,2025nyro,qm,27,r3,191,3,0,0,0,0,0,1,"12.3,8.5,7.3,6.5,13.4,7.5,9,5.7,11.7,7.4,10.1","tc3,tc3,tc3,tc3,tc3,tc2,tc2,tc2,tc4,tc4,tc2",2,5,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0
cc,2025nyro,qm,28,b3,7903,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DD,2025nyro,qm,28,r2,6621,0,1,0,0,0,0,1,"3.1,2.6,8.7,7.7,13.3,17.7,12.4","tc3,tc3,tc3,tc3,tc3,tc3,tc2",0,6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
AC,2025nyro,qm,28,b1,1559,0,0,0,0,0,0,0,76.8,tc4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
df,2025nyro,qm,28,r1,2010,0,0,0,0,0,0,1,"8.1,12.7,15.8","tan,tan,tan",0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0
JS,2025nyro,qm,28,b2,229,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
np,2025nyro,qm,28,r3,4611,2,0,0,0,0,0,1,"11.1,5.3,17.5,10.4,21.6,15.4,10.3,8.4,9.4,14.4","tc4,tc4,tc4,tc4,tc3,tc3,tc2,tc2,tc2,tc2",4,2,4,0,0,0,3,0,1,1,0,0,0,0,0,0,0
bo,2025nyro,qm,29,r2,3173,2,0,0,0,0,0,0,"1.6,0.7,4.2,6.8,7,6.7,8.4,8.1,6.4,5.5,7.9,11.3,7.2","tc4,tc3,tc4,tc3,tc1,tc3,tc3,tc2,tc2,tc2,tc1,tc1,tc1",2,4,3,4,0,0,0,0,0,3,0,1,0,0,0,0,0,not my best data
ZS,2025nyro,qm,29,r3,639,0,0,0,0,0,0,1,"7.2,12.5,19,27.6,16.9,15.1","tc4,tc4,tc3,tc2,tc2,tc2",2,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0
cc,2025nyro,qm,29,b3,9643,0,0,0,0,0,0,1,"10.1,11.1,44.8,0.2,0.4,12.3,16.4,19.4","tc1,tc1,tc1,tc1,tc1,tc1,tc1,tc1",0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,kitbot
df,2025nyro,qm,29,r1,271,0,0,0,0,0,0,1,17.1,tap,0,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,1,stopped moving halfway through the match
JS,2025nyro,qm,29,b2,1308,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AC,2025nyro,qm,29,b1,8393,0,0,0,0,0,0,1,"3.6,10.5,11","tap,tap,tap",0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,stopped completely after putting 3 algae from the ground into the processor
cc,2025nyro,qm,30,b3,3838,0,0,0,1,0,0,1,106.9,tc3,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
bo,2025nyro,qm,30,r2,1511,0,0,0,0,0,0,1,"6,31.6,32.2,11.9,22.8,14.3","tc4,tc4,tc4,tc4,tc4,tc4",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not to great driver
df,2025nyro,qm,30,r1,3951,0,0,1,0,0,0,0,"5.3,56.4","tap,tap",0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0
JS,2025nyro,qm,30,b2,2228,2,0,0,0,0,0,1,"10.7,15.1,4.7,26.8,26,20.8,13.5","tc3,tc3,tap,tan,tc4,tc4,tc4",3,2,0,0,1,1,2,0,1,3,0,0,0,0,0,0,0
AC,2025nyro,qm,30,b1,2340,0,0,0,0,0,0,1,"8.9,25.7","tc2,tc2",0,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,coral got stuck inside the robot
ZS,2025nyro,qm,30,r3,3004,0,0,0,0,0,0,1,"32.2,12.3","tc1,tc1",0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,got stuck on algae
bo,2025nyro,qm,31,r2,5590,1,0,0,0,0,0,1,"16.8,36.3,38.7,25.3","tc4,tc3,tc4,tc4",3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cc,2025nyro,qm,31,b3,1787,1,0,0,0,0,0,1,"27.7,37.4,11.9,9.2,6.6","tc4,tc4,tc3,tc3,tc1",2,2,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0
RV,2025nyro,qm,31,b2,533,0,0,0,0,0,0,1,"14.5,58.3","tc4,tc4",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,tipped over
ZS,2025nyro,qm,31,r3,1518,0,0,0,0,0,0,1,"39.5,17.9,24.5,31.7","tan,tan,tan,tap",0,0,0,0,1,3,6,0,0,1,0,0,0,0,0,0,0
ER,2025nyro,qm,31,b1,6911,0,0,0,0,0,0,1,"0.1,6.3,9.1,23.7,9.2,10.8,21.7,10.6","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc3",7,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
df,2025nyro,qm,31,r1,3015,1,0,0,0,0,0,0,"9.9,4.2,5.8,5.5,8.6,7.4,7,5.6,16.5,9.1,9,7.4,4.3","tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3,tc3,tc2,tc2,tc3",4,7,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cc,2025nyro,qm,32,b3,2252,1,0,0,0,0,0,1,"14.4,57.3,38.6,22.4","tc4,tc4,tc4,tc4",4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
bo,2025nyro,qm,32,r2,250,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
RV,2025nyro,qm,32,b2,8243,0,0,0,0,0,0,1,"5.5,6.3,6.5,8.6,9.4,6,6.4,6.3","tc1,tc1,tc1,tc1,tc1,tc1,tc1,tc1",0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,0,0,Consistent with L1
df,2025nyro,qm,32,r1,20,0,0,0,0,0,0,1,"2.4,20.9,6.8,10.9,9.8,43.9,1.2,11.4","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4",8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ZS,2025nyro,qm,32,r3,1585,0,0,0,0,0,0,1,"93.1,31.4","tc2,tc1",0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
ER,2025nyro,qm,32,b1,3171,1,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,intake broke
RV,2025nyro,qm,33,b2,5881,0,0,0,0,0,0,1,"16.1,61.2","tc2,tc2",0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
bo,2025nyro,qm,33,r2,6868,0,0,0,0,0,0,1,"8.5,16.3,16.5,16.1,15.9,9.7,19.5,33.9","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc4",7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,very KISS intake design
cc,2025nyro,qm,33,b3,340,2,0,0,0,0,0,0,"8.4,17,13.8,14.8,10,8.1,6.7,13.6,4.3,8.7","tc4,tc3,tc3,tc3,tc3,tc3,tc3,tc4,tc4,tc4",4,6,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,stopped moving
df,2025nyro,qm,33,r1,4930,0,1,0,0,0,0,0,"18.4,7,29.8,38.1,13.3","tc2,tc3,tc2,tc2,tc2",0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ER,2025nyro,qm,33,b1,9622,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZS,2025nyro,qm,33,r3,378,0,1,0,0,0,0,1,"27.6,9.5,20.3,11.2,13.8,16.8","tc3,tap,tc3,tc3,tc2,tc3",0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
bo,2025nyro,qm,34,r2,8140,0,0,0,1,0,0,1,"52.2,47.5,0.4","tc1,tc1,tc2",0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,"having major drivetrain issues it appears, it looks like one side is weaker than other"
RV,2025nyro,qm,34,b2,3003,1,0,0,0,0,0,1,"13.8,14.3,16.8,11.1,14.2,13.3,15.1","tc4,tc4,tc1,tc4,tc4,tc4,tc4",6,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,L1 was gotten during L4 attempt
cc,2025nyro,qm,34,b3,564,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,coral got stuck in the end effector and could only park
df,2025nyro,qm,34,r1,10223,0,0,0,1,0,0,0,"40.4,23.4,11.4,6.3,16.3","tc1,tc1,tc1,tc1,tc1",0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,kit bot
AC,2025nyro,qm,34,b1,7165,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ZS,2025nyro,qm,34,r3,1591,2,0,0,0,0,0,1,"4,8.8,8.5,11,14.9,12.1,40.1,8,18.4,13.3","tc4,tc4,tc4,tap,tc3,tc3,tc3,tc3,tc3,tc1",3,5,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
bo,2025nyro,qm,35,r2,2791,0,0,0,0,0,0,0,41,tc3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,looked like they were having power issues
JS,2025nyro,qm,35,b2,191,3,0,0,0,0,0,1,"5.4,9.8,10.1,22,7.7,7.3,9.5,8.4,9.8","tap,tap,tc3,tap,tc3,tc2,tc2,tc2,tc3",0,3,3,0,3,0,5,0,1,3,0,1,0,0,0,0,0
df,2025nyro,qm,35,r1,2614,1,0,0,0,0,0,0,"18.3,7.9,12.8,15.2,36.4,9.2,12.7","tc4,tc4,tc4,tc4,tc4,tc4,tc2",6,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
AC,2025nyro,qm,35,b1,1405,0,0,0,0,0,0,1,"19.4,16.9,8.5,64.3","tc3,tc3,tc4,tc2",1,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0
eg,2025nyro,qm,35,b3,695,2,0,0,0,0,0,1,"4.9,8.1,11.1,11.6,9.1,10.8,9,7.2,13.6,9.6,8.6,6.2,18.7","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc2,tc2,tc3,tc3,tc3,tc3",6,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
np,2025nyro,qm,35,r3,1507,2,0,0,0,0,0,1,"6.3,9.8,11.9,9.2,12.9,9.5,9.7,10.3,5.5,5.9,7.2,9.4","tc4,tap,tc3,tap,tc4,tc3,tc3,tc3,tc2,tc2,tc2,tc2",2,4,4,0,2,0,2,0,1,1,0,0,0,0,0,0,0
DD,2025nyro,qm,36,r2,3044,2,0,0,0,0,0,1,"4,63.2,2,3.7,5.5,10.1,12.5,11.4","tc4,tc3,tc3,tc2,tc4,tc4,tc1,tc4",4,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
JS,2025nyro,qm,36,b2,3799,0,0,0,1,0,0,1,"63.1,28,7,16.6","tc2,tc1,tc2,tc3",0,1,2,1,0,0,5,0,1,1,0,0,0,0,0,0,0
AC,2025nyro,qm,36,b1,578,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,about 1 minute into the round 578 stopped moving
eg,2025nyro,qm,36,b3,3181,0,0,0,0,0,0,1,"58.7,16.1","tc4,tc1",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
ZS,2025nyro,qm,36,r3,424,0,0,0,1,0,0,1,"6.7,11.7,19.8,15.7,11.6,14.3,19.6","tan,tan,tc2,tan,tan,tc3,tc3",0,2,1,0,0,4,5,0,1,1,0,1,0,1,0,0,0
df,2025nyro,qm,36,r1,1126,0,0,0,0,0,0,1,"4.6,17.3,57.6","tc4,tc4,tc4",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
eg,2025nyro,qm,37,b3,2340,0,0,0,1,0,0,1,,{},0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0
DD,2025nyro,qm,37,r2,7903,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JS,2025nyro,qm,37,b2,9643,0,0,0,0,0,0,1,"37,7.3,10.9,36.4,20.7","tc1,tc1,tc1,tc1,tc1",0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0
ZS,2025nyro,qm,37,r3,533,0,0,0,0,0,0,1,76.5,tc4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AC,2025nyro,qm,37,b1,639,0,0,0,0,0,0,1,"0.1,13.3,19.7,19.7","tc4,tc4,tc4,tc4",4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,missed the first two L4s
df,2025nyro,qm,37,r1,1518,0,0,0,0,0,0,1,"3.7,7.5,66.6,1.4,19.5","tc4,tan,tan,tc4,tap",2,0,0,0,1,2,4,0,0,1,0,0,0,0,0,0,0,first algae bouned f4om net
DD,2025nyro,qm,38,r2,4611,2,0,0,0,0,0,1,"1.3,6.8,7.7,7.1,8.1,7.5,11.5,8.7,14.4,12.8,12,7.3,6,7.8","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3",9,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
ZS,2025nyro,qm,38,r3,1308,0,0,0,0,0,0,1,"35.8,22.3,13.9,39.2","tap,tap,tap,tap",0,0,0,0,4,0,6,0,0,1,0,0,0,0,0,0,0
AC,2025nyro,qm,38,b1,2010,0,0,0,1,0,0,0,"0.1,33.6,20.2,15.4","tc4,tc3,tc2,tc2",1,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,missed an Lfour
JS,2025nyro,qm,38,b2,2228,2,0,0,0,0,0,1,"28,12.2,26,21.9,0.2,4.4,15.8","tc4,tc4,tc3,tc3,tc3,tc3,tc2",2,4,1,0,0,0,1,0,1,3,0,1,0,0,0,0,0
eg,2025nyro,qm,38,b3,3951,0,0,0,1,0,0,1,"8.6,81.1,2.4","tap,tan,tap",0,0,0,0,2,1,3,0,0,3,0,0,0,0,0,0,0
df,2025nyro,qm,38,r1,250,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,robot not fast enough to play defense effectively.
cc,2025nyro,qm,39,b3,8243,0,0,0,1,0,0,1,"33.1,52.2,11.1,5.3,17.9,4.7,9.4","tc1,tc1,tc1,tc1,tc1,tc1,tc1",0,0,0,7,0,0,2,0,1,1,0,0,0,0,0,0,0
DD,2025nyro,qm,39,r2,5590,0,0,0,1,0,0,1,"48.9,20.5,24.9,29.3","tc4,tc4,tc4,tc4",4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
AC,2025nyro,qm,39,b1,6621,0,1,0,0,0,0,0,"0.1,35.7,5.6,6.4,14.7,3,5.1,9.2,16","tc3,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3",3,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
df,2025nyro,qm,39,r1,4930,0,0,1,0,0,0,1,"1.6,47.3,9.9,6.6,7.1,13.5","tc2,tc2,tc2,tc2,tc2,tc3",0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,got stuck on algae for a few secs and popped it
JS,2025nyro,qm,39,b2,1559,0,0,0,0,0,0,1,0.1,tc4,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0
np,2025nyro,qm,39,r3,5881,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JS,2025nyro,qm,40,b2,378,0,0,0,0,0,0,1,"19.2,13.8,37.7,14.7","tc4,tc3,tc3,tc3",1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
DD,2025nyro,qm,40,r2,564,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,End effector off elevator
cc,2025nyro,qm,40,b3,271,0,0,0,0,0,0,1,"11.4,42.4,23.4,9.5,20.1","tc1,tap,tc1,tap,tap",0,0,0,2,3,0,5,0,1,1,0,0,0,0,0,0,0
np,2025nyro,qm,40,r3,1591,2,0,0,0,0,0,1,"3.1,16.9,6.3,10.4,10.1,28.2,8","tc4,tc4,tc4,tc4,tc4,tc4,tc4",7,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
AC,2025nyro,qm,40,b1,1787,2,0,0,0,0,0,1,"2.5,7.9,9.8,13.7,17.1,9.7,12.9,21.6,9.5","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4",9,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0
df,2025nyro,qm,40,r1,2252,0,0,0,0,0,0,0,"1.3,40.4,14.7,23.8","tc4,tc4,tc3,tc3",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CD,2025nyro,qm,41,r2,8393,0,1,0,0,0,0,1,"12.2,24.2,19.2,8.4,28,14.4","tc2,tc2,tap,tap,tc1,tc1",0,0,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0
RV,2025nyro,qm,41,b2,8140,0,0,0,0,0,0,1,"106.7,42,0.2","tc1,tc1,tc1",0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0
AC,2025nyro,qm,41,b1,1507,0,0,0,0,0,0,1,"5.9,13.4,8.6,26.1,26.7,15.3","tc4,tc4,tap,tc4,tap,tc4",4,0,0,0,2,0,3,0,1,3,0,0,0,0,0,0,0
cc,2025nyro,qm,41,b3,3004,0,0,0,0,0,0,1,"33.7,9.5,38.5,49.7","tc1,tc1,tc1,tc1",0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,kitbot
df,2025nyro,qm,41,r1,2791,0,0,0,0,0,0,0,"39.5,24.9,34.3,31.7","tc3,tc2,tc2,tc1",0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,driver is most likely the point of fault
np,2025nyro,qm,41,r3,3015,2,0,0,0,0,0,1,"1.4,3.3,6.5,9.4,10.9,9.8,6.6,5.5,9.7,5,9.6,8.4","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3",8,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
CD,2025nyro,qm,42,r2,340,3,0,0,0,0,0,1,"13.9,0.3,11.7,9,13.6,6.7,10.5,11.3,36.7","tc4,tc4,tc4,tc4,tc1,tc4,tc4,tc4,tc3",7,1,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0
