Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
Aas,2025dal,qm,12,b3,226,3,0,0,0,0,0,0,0,1,"0.1,23.4,7.2,15.9,5.6,6.8,29.8,7.7,6.3","tc2,tan,tc3,tc2,tc2,tc3,tc3,tc3,tc3",0,5,3,0,2,4,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0
DD,2025dal,qm,12,b1,5968,0,0,0,0,1,0,0,0,1,"14.9,11,13.7,35.2,27.2","tc4,tc4,tap,tap,tc3",2,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0
RV,2025dal,qm,12,r2,2129,0,0,0,0,0,0,0,0,1,"7.7,4.6,13.7,9.6,13.8,11.8,17.7,7.2,11.2,13.9,5","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc2,tc2",6,3,2,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Polvi,2025dal,qm,12,r3,494,2,0,0,0,0,0,0,0,1,"14.3,13,11.4,9.3,9.8,6.7,9.2,7.3,9.7,6.8,9.4,10.2,10.5","tc4,tc3,tc4,tc3,tc2,tap,tap,tc3,tc3,tc2,tc2,tc2,tc2",2,4,5,0,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,Quick climb shakeup putting on coral
Luke,2025dal,qm,12,b2,537,0,0,0,0,1,0,0,0,1,"18.8,10.2,9.3,9.9,5.3,8.1,9.2,9.7,14.7,13.5","tc4,tc4,tc2,tc2,tc2,tc2,tc3,tc3,tc4,tc3",3,3,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
JS,2025dal,qm,10,r3,8808,1,0,0,0,0,0,0,0,1,"28,6.8,23.5,25.7,7.8,12.6,9","tc4,tc4,tc4,tc4,tc4,tc4,tc4",7,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Polvi,2025dal,qm,13,r3,6832,0,0,0,0,0,0,0,0,1,"58.6,25.6,50.8","tap,tap,tc1",0,0,0,1,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,Big struggle to even get algae off the floor
DD,2025dal,qm,13,b1,1369,1,0,0,0,0,0,1,1,1,"20.5,28.1,11.8,10.5","tap,tan,tan,tan",0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0
RV,2025dal,qm,13,r2,2438,0,0,0,0,1,0,0,0,1,"10.1,17.6,5.3,8.2,9.4,10.7,6.7,13.5,8.8,12.7,26.1","tc4,tc1,tc4,tc4,tc4,tc1,tc4,tc1,tc1,tc3,tc2",5,1,1,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Luke,2025dal,qm,13,b2,1671,1,0,0,0,1,0,0,0,0,"0.4,20.7,24.5,10.4,3.8,10.5,8.5,8.3,14.1,7.5,9.1","tc4,tan,tan,tc4,tc4,tc3,tc4,tc2,tc3,tc4,tc3",5,3,1,0,0,3,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0
