Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
JS,2025ohcl,qm,14,b2,3015,1,0,0,0,0,0,0,0,1,"14.5,18.4,10.7,28.8,22.8,4.1,26.5","tan,tan,tan,tan,tan,tan,tc4",1,0,0,0,1,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
ACS,2025ohcl,qm,14,r1,1511,0,0,0,0,1,0,0,0,1,"11.3,32.2,31.1,31.7,7.2","tc4,tc4,tc4,tc3,tc2",3,1,1,0,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
LW,2025ohcl,qm,16,r3,7717,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ACS,2025ohcl,qm,15,r1,677,0,0,0,0,0,0,0,0,1,"7.8,17,25.7,28.3,10,8.2","tc4,tc4,tc2,tc2,tc2,tc2",2,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
RV,2025ohcl,qm,14,b1,9139,0,0,0,0,0,0,0,0,0,"41.6,53.3","tc3,tc3",0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,15,b2,3260,1,0,0,0,0,0,0,0,1,"7.3,13.7,11.7,24,27.3,1.9,11,8.1","tc4,tc4,tc4,tc4,tc1,tc1,tc1,tc1",4,0,0,4,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
LW,2025ohcl,qm,16,r3,695,1,0,0,0,2,0,0,0,0,"4.4,7.3,14.1,7.3,9,21.8,16.9,9,5.1,4.9,5.7,8.8","tc4,tc4,tc4,tc4,tc4,tc4,tc2,tc2,tc2,tc3,tc3,tc3",6,3,3,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ACS,2025ohcl,qm,16,r1,7885,0,0,0,0,0,0,0,0,0,"25.6,54.4","tc4,tap",1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Mediocre driver
RH,2025ohcl,qm,16,b3,6964,0,0,0,0,0,0,0,0,1,"9.5,26.8,12.4,35.8,12.1","tc4,tan,tc4,tc4,tc4",4,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0
MK,2025ohcl,qm,16,b2,1308,0,0,0,0,0,0,0,0,1,"7.1,20.8,11.3,71.3,8.8","tc1,tap,tap,tap,tap",0,0,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,got stuck on coral
LW,2025ohcl,qm,17,r3,3954,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RV,2025ohcl,qm,17,b1,3193,0,0,0,1,0,0,0,0,1,"44.3,38.9,36","tc4,tc4,tc4",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NOTHING WORKS WELL 
MK,2025ohcl,qm,17,b2,9194,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RH,2025ohcl,qm,17,b3,4145,2,0,0,0,1,0,0,0,1,"9.2,7.5,13,7.2,10.6,2.7,4.7,11.6,6.4,5.5,8.5,5.8,9.6,8.4,10.6","tc4,tc4,tc4,tc3,tc3,tap,tc3,tc3,tc2,tc2,tc3,tc2,tc1,tc2,tc3",3,6,4,1,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
ACS,2025ohcl,qm,18,r1,9622,0,0,0,0,0,0,0,0,1,"10.3,59.3,35.7","tc1,tap,tc1",0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
RV,2025ohcl,qm,18,b1,8145,0,0,0,0,0,0,0,0,1,"46,33.4","tc2,tc4",1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
AR,2025ohcl,qm,15,r2,677,0,0,0,0,0,0,0,0,1,"4.2,23.7,28.2,0.6,0.4,11","tc4,tc2,tc1,tc1,tc2,tc2",1,0,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AR,2025ohcl,qm,16,r2,3015,1,0,0,0,0,0,0,0,1,"13.3,19,41.8","tc4,tc3,tc3",1,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1
AR,2025ohcl,qm,17,r2,5740,0,0,0,0,0,0,0,0,1,"9.3,90.4","tc4,tc4",2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,can't get coral well from pickup station
AR,2025ohcl,qm,18,r2,8140,0,0,0,1,0,0,0,0,1,"20,4,7.6,24.6,33.7,26.1,13","tc1,tc2,tc2,tc3,tc3,tc2,tc2",0,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
RH,2025ohcl,qm,18,b3,9767,0,0,0,0,0,0,0,0,1,117.7,tap,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"failed to pick up any algae until very end, loose piece"
MK,2025ohcl,qm,18,b2,4121,0,0,0,0,1,0,0,0,1,"1.5,1.2,21.6,20,23","tc1,tc1,tc4,tc4,tc4",3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,missed a few coral but got lucky and dropped into L1
ACS,2025ohcl,qm,19,r1,8222,0,0,0,0,0,0,0,0,1,"6.3,9.7,40.5","tc4,tc4,tc4",3,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0
LW,2025ohcl,qm,18,r3,10207,0,0,0,1,0,0,0,0,1,"27.9,26.7,39.7,29.4","tap,tap,tc1,tc1",0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,average kitbot activities
ACS,2025ohcl,qm,20,r1,4085,0,0,0,0,0,0,0,0,0,"66.4,17.2,24.2","tc4,tc4,tc3",2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Mediocre driver
RH,2025ohcl,qm,20,b3,9545,0,0,0,0,0,0,0,0,0,"20,78.1,21","tc4,tc1,tc1",1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MK,2025ohcl,qm,20,b2,2399,0,0,0,1,0,0,0,0,1,"35.4,12.1","tap,tc1",0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,20,r3,8243,0,0,0,1,0,0,0,0,1,"73.4,34.1","tc1,tc1",0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"data not fully complete, missed some of beggining"
ACS,2025ohcl,qm,21,r1,10208,0,0,0,0,0,0,0,0,1,"22,14.1,21.2","tap,tap,tan",0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Okay driver
RV,2025ohcl,qm,21,r3,48,0,0,0,0,0,0,0,0,1,"1.2,24.2,18.8,16.8,12.4,26.6,9.3","tc1,tc4,tc4,tc4,tc1,tc4,tc2",4,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ML,2025ohcl,qm,21,b1,4269,0,0,0,0,0,0,0,0,1,"42.9,13.9,15.6,15.9,17.8","tc3,tc3,tc2,tap,tap",0,2,1,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mf,2025ohcl,qm,21,b3,3173,2,0,0,0,0,0,0,0,0,"0.1,0.4,0.5,1.1,0.2,6.5,2.4,2.3,12.1,6.3,16.1,22,0.2,7.7,1.3","tc3,tc3,tc3,tc4,tc4,tc3,tc4,tc4,tc4,tc4,tc2,tc2,tc2,tan,tan",6,4,3,0,0,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0
JS,2025ohcl,qm,20,b2,2603,1,0,0,0,1,0,0,0,1,"7.6,9.7,21.4,10.3,9.6,9.5,19.6,10.5,8","tc4,tc3,tc3,tc2,tc2,tc4,tc2,tc4,tc2",3,2,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
mf,2025ohcl,qm,22,b3,120,0,0,0,0,0,0,0,0,0,"0.1,8.8,22.9,9.5,12,15,9.7,20.8","tc4,tc4,tc4,tc4,tc4,tc1,tc4,tc4",7,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
JS,2025ohcl,qm,21,b2,7717,0,0,0,0,0,0,0,0,1,"2.6,22.5","tc1,tan",0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,slowwwwwww
RV,2025ohcl,qm,22,r3,9643,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,stuck on algae
ML,2025ohcl,qm,22,b1,7165,0,0,0,0,0,0,0,0,1,"7.9,16.6,23.6,12.5,14,34.6,10.7","tc4,tc4,tc4,tc4,tc4,tc3,tc3",5,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
RV,2025ohcl,qm,23,r3,4991,1,0,0,1,0,0,0,0,1,"40.8,30.6,5.6,21.5,28.1","tc2,tc3,tap,tc3,tc3",0,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mf,2025ohcl,qm,23,b3,3193,1,0,0,0,0,0,0,0,0,"0.1,52.3,1.5","tc4,tc1,tc4",2,0,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,almost completely toppled over because of weight 
JS,2025ohcl,qm,22,b2,1511,0,0,0,0,1,0,0,0,1,"13.6,9,40.8,12.3,19.7","tc4,tc4,tc4,tc4,tc3",4,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
ML,2025ohcl,qm,23,b1,4611,2,0,0,0,0,0,0,0,1,"8.5,4.7,6.8,27.6,4.8,13,22.6","tc1,tc1,tc1,tc1,tc1,tan,tc1",0,0,0,6,4,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0
AR,2025ohcl,qm,24,b3,9653,0,0,0,0,0,0,0,0,1,"6.2,13.1,40.3","tc1,tc1,tc1",0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
Owen,2025ohcl,qm,24,r1,4121,0,0,0,0,1,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,spun around alot
ML,2025ohcl,qm,24,b1,9139,0,0,0,0,0,0,0,0,0,75,tc4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,23,b2,3954,0,0,0,0,0,0,0,0,1,"20.8,71.4,11.8,21.1","tc1,tap,tap,tc2",0,0,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RV,2025ohcl,qm,24,r3,9622,0,0,0,0,0,0,0,0,1,"58,47.5,14.4","tap,tc1,tc1",0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AR,2025ohcl,qm,25,b3,1308,0,0,0,0,0,0,0,0,1,"21.9,20.3,18.3,25.9,15.3","tap,tap,tap,tap,tap",0,0,0,0,0,1,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0
AR,2025ohcl,qm,25,r1,3260,1,0,0,0,0,0,0,0,0,"0.1,12.3,13.9,41.9,13.4,12.7","tc4,tc4,tc4,tc3,tc4,tc4",5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
ML,2025ohcl,qm,25,b1,5740,1,0,0,0,0,0,0,0,1,"21,24.4,8.6,21.3","tc4,tc4,tc3,tap",2,1,0,0,0,2,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,25,b2,2172,0,0,0,0,1,0,0,0,1,"16.2,11.2,17.6,24,14.2,33.7","tc4,tc4,tc4,tc4,tc4,tc4",6,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
RV,2025ohcl,qm,25,r3,10582,0,0,0,0,0,0,0,0,1,"68.1,25.7","tap,tap",0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0
AR,2025ohcl,qm,26,b3,128,0,0,0,0,0,0,0,0,0,"17.6,44.5","tc4,tc4",2,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AR,2025ohcl,qm,26,r1,291,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,1,4,0,0,4,0,0,1,0,0,0,1,0,1,0,0,0
